Feature,Importance
drí,0.00618667995984201
odr,0.00618667995984201
has,0.006122912677224806
elm,0.005898830910008795
 aa,0.005741284954579105
uba,0.005711538834725933
dub,0.005711538834725933
aey,0.005625556451283464
pae,0.005625556451283464
wak,0.005510308412723093
ako,0.005510308412723093
gen,0.005434113032581451
 do,0.005125990249264346
utu,0.005011497049941021
tum,0.005011497049941021
igu,0.004967849009514311
urd,0.004967849009514311
sig,0.004967849009514311
gur,0.004967849009514311
r v,0.004691943213539494
per,0.004598991700173614
tem,0.004514882249380808
n p,0.004107415411303638
 pe,0.004107415411303638
pei,0.004107415411303638
 p,0.004107415411303638
rd,0.003916862764570657
 ba,0.003855192641663269
ooi,0.003705313367884046
rve,0.0035003082986196856
 ac,0.003317695593340831
mid,0.003270081299998277
idd,0.003270081299998277
cks,0.0031320641951839688
en ,0.0031155630314337007
 be,0.0029134391341480033
r b,0.0029134391341480033
ce,0.0028743403484059343
 ri,0.0027668816616263654
dre,0.002646812181005923
gte,0.002613081336101535
 le,0.002520484519291155
r l,0.0025132397759746366
 di,0.002499520023886173
dij,0.002499520023886173
 sc,0.0024955315112104174
n s,0.0024955315112104174
ige,0.0022333991546309756
okh,0.0020166584231354374
kho,0.0020166584231354374
bok,0.0020166584231354374
agg,0.0019920158810465883
 ap,0.0018887814315218568
rpe,0.0018246158441886655
hth,0.0018152404735778346
 oo,0.0018057334514376573
ven,0.0014337396499449337
ado,0.0013220168902177327
 z,0.0012735619114951568
r z,0.0012735619114951568
 ze,0.0012735619114951568
svo,0.0012241119014601363
rsv,0.0012241119014601363
ame,0.0012241119014601363
voo,0.0012241119014601363
eek,0.0012026333663503154
euv,0.0011317851017360943
 ak,0.0011199412117667798
 li,0.0010699070420144268
 me,0.0010568177611932862
r m,0.0010568177611932862
bri,0.0010043356054868146
r h,0.0009710743740499064
rst,0.0007233364668286324
ton,0.0004767584442821434
